passive_ratio,pct_coref_sents,tot_unique_per_sent,tot_stop_per_sent,std_of_overall_polarity,wav_polarity,avg_FK,sign_check_char_mention_polairty,std_of_char_mention_polarity,Processed Title,avg_sim_score,Success
0.01987899740708729,0.09507346585998272,1.4321521175453762,0.4407951598962835,0.955985314531557,-0.2804588591184097,0.2,0,0.9766372132987766,"Croods,-The",0.33332638075887394,1
0.03308823529411765,0.09375,2.75,0.7922794117647058,0.9523543697594924,-0.2758599264705883,1.0,0,0.9719849216937472,"Revenant,-The",0.2645239277694528,1
0.036610878661087864,0.02510460251046025,2.6046025104602517,0.6087866108786609,0.7675427727495062,-0.7025238493723848,2.6,0,0.7752735868066188,Miami-Vice,0.26843462871964036,1
0.043327556325823226,0.08838821490467938,2.5320623916811087,0.7677642980935875,0.8784186359589601,-0.6139225303292895,2.0,0,0.8201798617376558,"Bourne-Ultimatum,-The",0.2912630462660811,1
0.022935779816513763,0.07454128440366972,1.6685779816513762,0.5080275229357798,0.7488152706776219,0.8177325688073395,1.6,0,0.7664461390078237,Kung-Fu-Panda,0.2860333594378757,1
0.0350109409190372,0.03172866520787746,2.427789934354486,0.611597374179431,0.004515307298512472,0.9963828227571114,2.4,0,0.3978777148823493,Megamind,0.2661619808687027,1
0.028169014084507043,0.047670639219934995,1.933911159263272,0.5882990249187432,0.8576182101611416,-0.4566335861321777,1.6,0,0.8262969117696134,Logan,0.25489830544742603,1
0.05519480519480519,0.13528138528138528,3.1525974025974026,0.6471861471861472,0.9270585603941102,0.5100040043290043,3.8,0,0.9643870127702884,Clash-of-the-Titans,0.25345045986345455,1
0.030526315789473683,0.0568421052631579,2.0242105263157897,0.5231578947368422,0.9560957805575758,0.10502947368421052,2.8,0,0.9732978919118236,Prometheus,0.223212680797992,1
0.0599250936329588,0.03932584269662921,3.1928838951310863,0.8876404494382022,0.7769058063883935,0.8448177902621723,3.4,0,0.3907930777278431,Life-of-Pi,0.2643195804653775,1
0.03625730994152047,0.08538011695906432,2.7274853801169594,0.6070175438596491,0.7599273454745527,-0.7869520467836257,2.6,0,0.775247177614985,Ghost-Rider,0.24890417945252702,1
0.041168658698539175,0.13678618857901725,2.1009296148738383,0.4043824701195219,0.9607258243640586,-0.2111822045152723,3.2,0,0.9761470737547696,Oblivion,0.38975090155165404,1
0.033073929961089495,0.1828793774319066,2.259727626459144,0.5826848249027238,0.004088226999568394,0.9961479571984436,1.8,1,0.0006033241251599561,Fantastic-Four,0.24155793812085047,1
0.03811944091486658,0.012706480304955529,2.534942820838628,0.7331639135959339,0.91026125128998,0.008722998729351979,3.0,0,0.8350478750347192,"Island,-The",0.3471516287268506,1
0.03787878787878788,0.02525252525252525,2.5694444444444446,0.7108585858585859,0.7639023513512706,0.3830837121212121,2.4,0,0.7423310059535437,Ocean's-Twelve,0.22516918616883833,1
0.051347881899871634,0.06418485237483952,2.6957637997432604,0.6662387676508345,0.7327201877934032,-0.6818328626444159,3.6,0,0.7588900457905609,"Patriot,-The",0.1550468618097995,1
0.02766798418972332,0.022727272727272728,2.180830039525692,0.4881422924901186,0.9472997806396874,-0.4035772727272727,2.8,0,0.9545514578062304,Ali,0.2192976026825492,0
0.03696098562628337,0.05646817248459959,2.6262833675564683,0.5564681724845996,0.9167493406597028,0.1584475359342916,3.4,0,0.9589101951694956,"Martian,-The",0.22702749012239776,1
0.05215123859191656,0.05215123859191656,2.3846153846153846,0.6558018252933507,0.9547103049616674,-0.6217556714471969,4.0,0,0.96353955103047,"I,-Robot",0.2694239458188569,1
0.05656108597285067,0.05882352941176471,2.660633484162896,0.6527149321266968,0.7714445011794432,0.6571419683257917,2.2,0,0.7825934356995335,Gone-in-60-Seconds,0.2736063307058646,1
0.05204460966542751,0.050805452292441135,2.609665427509294,0.7187112763320942,0.7191270552551893,0.6225268897149939,2.6,0,0.7846205849963408,Gladiator,0.26138760664683475,1
0.03311867525298988,0.0827966881324747,2.4314627414903405,0.5335786568537259,0.7764578108306979,-0.02535032198712049,3.0,0,0.7938799103138963,Public-Enemies,0.19402069483537876,1
0.03417861080485116,0.08820286659316427,2.268467475192944,0.3732083792723264,0.9663691654849094,0.5765200110253583,3.2,0,0.9768561994480048,Django-Unchained,0.24785917384710604,1
0.028391167192429026,0.07649842271293375,1.9337539432176656,0.4574132492113565,0.7806441007270855,0.5349338328075711,2.0,0,0.7977414503459125,True-Lies,0.3363608771219733,1
0.030735455543358943,0.0274423710208562,2.0109769484083424,0.5708013172338089,0.9668969852057664,0.15149934138309548,2.2,0,0.9674628273995856,American-Gangster,0.24653860432369318,1
0.033837934105075684,0.034728406055209264,2.489759572573464,0.4577025823686554,0.9626815735226264,0.5838941228851293,2.8,0,0.9632378177791816,"Wolf-of-Wall-Street,-The",0.17693208186454729,1
0.02840059790732436,0.05979073243647234,2.4768310911808666,0.71898355754858,0.9068202437087518,0.27861838565022423,2.6,0,0.795672069134012,"Tourist,-The",0.3059178074963952,1
0.037170263788968816,0.058752997601918475,2.495203836930456,0.5887290167865707,0.9049891040228054,0.5928251798561152,3.8,0,0.4895065490879565,Starship-Troopers,0.21536072081588786,1
0.03493975903614458,0.027710843373493967,2.4457831325301207,0.6626506024096386,0.7331466008923455,0.7098022891566265,2.4,0,0.7747559755174529,"Fifth-Element,-The",0.1282957352099264,1
0.05145413870246085,0.07606263982102908,2.3903803131991053,0.6096196868008948,0.7789575151444397,-0.6550448545861297,2.4,0,0.7922970589368612,Rise-of-the-Planet-of-the-Apes,0.27053123784059985,1
0.02723404255319149,0.010212765957446808,1.502978723404255,0.4119148936170213,0.002751435988715725,0.9982075744680852,2.2,0,0.3982294444161557,"Secret-Life-of-Walter-Mitty,-The",0.16562556633340353,1
0.03382663847780127,0.039112050739957716,2.43446088794926,0.5718816067653277,0.9707715887890416,-0.32974291754756874,2.6,0,0.9762388408581171,Men-in-Black,0.19756811991967782,1
0.023614895549500445,0.06448683015440508,1.9028156221616712,0.4441416893732971,0.928340741322926,-0.6859643051771117,1.8,0,0.8893823443266681,Rush-Hour-2,0.23869155087240493,1
0.0351123595505618,0.04775280898876405,1.815308988764045,0.4234550561797753,0.9685694490329542,-0.6418832865168539,2.2,0,0.9780246037804979,"Departed,-The",0.3475305184331423,1
0.03547066848567531,0.058663028649386086,2.416098226466576,0.7244201909959073,0.7852645908227367,0.6230113233287858,2.0,0,0.7982654931788044,Charlie's-Angels,0.2196839887197715,1
0.030303030303030307,0.09264069264069263,2.683982683982684,0.5601731601731602,0.7923063003662156,-0.6283586147186146,2.8,0,0.7993302986875951,Tropic-Thunder,0.3498828056608138,1
0.044573643410852716,0.011627906976744186,2.781007751937985,0.9127906976744186,0.8829238245737852,0.06450155038759688,2.6,0,0.7327445939752815,"Girl-with-the-Dragon-Tattoo,-The",0.22665617050040215,1
0.06987577639751552,0.06211180124223601,2.819875776397516,0.8027950310559007,0.9417623343498084,-0.5252226708074533,3.8,0,0.975094050027996,Valkyrie,0.19438061928950404,1
0.0277992277992278,0.054054054054054064,1.762162162162162,0.4532818532818533,0.915123654158278,-0.2401389961389961,1.8,0,0.9154786848419793,Hollow-Man,0.3013990847425759,1
0.033191489361702124,0.08425531914893616,2.348085106382978,0.5225531914893617,0.9243503937360552,-0.1352342127659574,2.2,0,0.9678705339041992,Mission-to-Mars,0.2258513617360126,1
0.05568445475638052,0.05452436194895592,2.4350348027842226,0.6716937354988399,0.7852049093071185,-0.5186648491879351,2.0,0,0.7857591447765657,Conan-the-Barbarian,0.2380299635373954,0
0.04118268215417107,0.02639915522703273,2.2956705385427667,0.6325237592397043,0.008167251679726808,0.994196620908131,2.2,0,0.3992767190808901,"Three-Musketeers,-The",0.3051777302033554,1
0.01859099804305284,0.025440313111545987,1.7416829745596867,0.461839530332681,0.9521563308616919,0.6394595890410959,1.0,0,0.788755019001464,Cast-Away,0.2364627054044244,1
0.02859866539561488,0.031458531935176365,2.200190657769304,0.5548141086749285,0.039544688644620775,0.9741338417540516,2.4,0,0.3953269259739337,Ocean's-Eleven,0.2186944552533318,1
0.03467741935483872,0.055645161290322584,1.7846774193548387,0.4459677419354839,0.016085844708935856,0.997961129032258,1.6,1,0.0047516733894492295,It's-Complicated,0.280832921286328,1
0.02944711538461538,0.1045673076923077,1.9567307692307687,0.4152644230769231,0.00018547236990989363,0.99980859375,2.6,1,0.0,Meet-Joe-Black,0.3038646810901465,0
0.0341726618705036,0.012589928057553957,2.66726618705036,0.7823741007194245,0.7800734391068574,-0.7190458633093525,1.8,0,0.7441235693082164,Collateral-Damage,0.20534560926526832,0
0.04121475054229935,0.14099783080260306,2.7711496746203905,0.6496746203904555,0.7861228565561493,-0.6447216919739698,2.4,0,0.7986615438344331,Judge-Dredd,0.26776041294342734,1
0.03062302006335797,0.08130939809926083,2.1731784582893345,0.5079197465681098,0.0034055249228276165,0.998600950369588,1.4,1,0.0017176728442867273,Bruce-Almighty,0.3448047140226978,1
0.03911342894393742,0.11473272490221642,2.5893089960886573,0.666232073011734,0.7545912853989238,-0.7295238591916559,2.2,0,0.3876118037418365,Mission-Impossible,0.17581659886083492,1
0.02928615009151922,0.04148871262965223,1.7797437461866992,0.3740085417937767,0.0012734205903785175,0.9996213544844418,2.2,1,0.0013505554412907152,Something's-Gotta-Give,0.2909808086528948,1
0.035175879396984924,0.033165829145728645,2.3266331658291457,0.5628140703517588,0.784665752024389,0.5021910552763819,1.8,0,0.7420290991598644,Cold-Mountain,0.2405360885026073,1
0.047658175842235015,0.03122432210353328,1.6688578471651605,0.4872637633525062,0.7964410270698014,0.8514447000821693,1.0,0,0.3977971573553537,"Book-of-Eli,-The",0.3023486419045849,1
0.03166986564299424,0.11228406909788867,1.8896353166986564,0.5393474088291746,0.8435309160902166,0.6612397312859885,2.2,0,0.9159236356814906,"Haunting,-The",0.37461519772440977,1
0.04222972972972973,0.08783783783783784,2.7804054054054053,0.785472972972973,0.002958783533819265,0.9958440878378381,4.0,1,0.0037675456201617576,"Day-the-Earth-Stood-Still,-The",0.2381937748579429,1
0.028235294117647063,0.10352941176470587,2.2917647058823527,0.548235294117647,0.9395550691683804,0.1065421176470588,2.6,0,0.9493992353062014,Swordfish,0.17455821214504313,1
0.04280618311533888,0.05112960760998811,3.030915576694412,0.6718192627824019,0.4881214373493547,0.8400434007134364,4.4,0,0.7791705471846327,"Manchurian-Candidate,-The",0.229269282061681,1
0.03558052434456928,0.020599250936329583,2.655430711610487,0.7715355805243446,0.7624724981269816,0.6543440074906367,2.4,0,0.3999200000000001,"Time-Machine,-The",0.2721247122863392,1
0.031367628607277286,0.06148055207026349,2.2910915934755334,0.6260978670012547,0.6927073714058485,0.9004629861982435,2.4,0,0.7814688052635242,Mighty-Joe-Young,0.29312579638194125,0
0.03259259259259259,0.11555555555555555,2.5111111111111106,0.7096296296296296,0.9641124818194192,0.1937482962962963,2.0,0,0.974917284696502,Little-Nicky,0.2273238379386358,0
0.03798767967145791,0.1375770020533881,2.8562628336755647,0.5759753593429158,0.7851085922342208,-0.8139068788501027,3.4,0,0.793194646981433,Surrogates,0.2640298769775371,1
0.05865102639296187,0.020527859237536656,2.627565982404692,0.5698924731182796,0.6884303148467533,-0.26933245356793745,4.6,0,0.6991433300833242,Thirteen-Days,0.22313763736481376,0
0.023715415019762844,0.09354413702239787,1.9670619235836624,0.5942028985507246,0.7781842080124731,0.8572246376811594,2.0,0,0.3992480452049828,Nine,0.20476617056520874,0
0.04159869494290376,0.0367047308319739,1.84747145187602,0.4592169657422512,0.9182428271432346,-0.6587591353996737,1.6,0,0.7392734200551242,"Postman,-The",0.23732117117202253,0
0.055267702936096716,0.16666666666666666,2.7797927461139897,0.533678756476684,0.7693661510620284,-0.9004014680483592,3.8,0,0.7890077043983792,Wanted,0.3698846601454339,1
0.034897713598074614,0.07460890493381467,2.5740072202166067,0.6341756919374247,0.9288342056578236,-0.33061901323706383,2.8,0,0.9590457373869091,"Rock,-The",0.21682425497777988,1
0.05555555555555555,0.05555555555555555,2.433048433048433,0.6581196581196581,0.7346806843792751,-0.8582360398860398,2.8,0,0.7348362473367791,Constantine,0.24477910765880348,1
0.033123028391167195,0.06861198738170347,1.941640378548896,0.4132492113564669,0.9522542778060911,0.7519530757097792,2.2,0,0.9707164249151242,Life,0.23970881842415082,0
0.033073929961089495,0.04961089494163424,2.695525291828794,0.5856031128404671,0.003513061343045425,0.9984601167315176,3.4,0,0.3998202025911147,Spanglish,0.273485694020535,0
0.0213903743315508,0.07058823529411765,1.5647058823529412,0.4855614973262032,0.2097852711703088,-0.9402620320855616,0.8,-1,0.21443296947997528,Hostage,0.1821633424275154,1
0.02987197724039829,0.11095305832147938,2.391180654338549,0.7027027027027027,0.7878617914329898,0.2553220483641536,1.8,0,0.7965761532960927,Monkeybone,0.25036631915076296,0
0.06343283582089553,0.06716417910447761,2.370646766169154,0.5982587064676617,0.8682505813415847,0.4449733830845771,2.4,0,0.7471298452076452,Unbreakable,0.22506243794408304,1
0.023138832997987926,0.16901408450704225,1.421529175050302,0.34104627766599604,0.9507084718250912,-0.5286986921529176,2.0,0,0.9764256559513376,Sphere,0.25100342957178856,0
0.02610526315789474,0.07621052631578948,1.4538947368421054,0.2867368421052632,0.7950950267735298,0.918661684210526,2.0,0,0.7989806345588109,Funny-People,0.43236166992161457,0
0.04662379421221865,0.014469453376205787,3.189710610932476,0.8038585209003215,0.9387476201834016,0.5646250803858521,3.0,0,0.707848918908548,"Kingdom,-The",0.17117067019839635,1
0.03209459459459458,0.054054054054054064,2.613175675675676,0.847972972972973,0.7841380480502143,-0.6802393581081081,1.8,0,0.3977456875944729,Braveheart,0.19839734533564468,1
0.04488778054862843,0.04987531172069826,2.299251870324189,0.6421446384039899,0.8886812733483248,0.4247779301745636,3.2,0,0.8915215703503757,Signs,0.2680517192916304,1
0.02641802641802642,0.08391608391608392,1.961926961926962,0.4405594405594406,0.002374363072489121,0.9988237762237764,2.2,1,0.0014062716664997638,Runaway-Bride,0.29155486568574535,1
0.034676663542642934,0.033739456419868794,2.2764761012183694,0.5182755388940956,0.9415825941466844,-0.3181584817244611,2.8,0,0.7474660463191621,xXx,0.2523660350258054,1
0.05727923627684965,0.05369928400954654,3.3985680190930787,0.7386634844868735,0.5907361543024093,0.7654688544152745,4.8,0,0.6592070673164845,Inglourious-Basterds,0.19109457192737458,1
0.04498269896193772,0.034602076124567484,2.2572087658592848,0.6320645905420992,0.8637510900716711,-0.6415836216839678,2.4,0,0.939917070809973,Sleepy-Hollow,0.19513326886217125,1
0.03544776119402985,0.09763681592039801,1.9720149253731345,0.376865671641791,0.010648004507887856,0.9945110074626864,2.6,1,0.0028061361335473298,Vanilla-Sky,0.49022513756730846,1
0.05681818181818181,0.03977272727272727,4.204545454545454,1.4488636363636365,0.7914089056865609,0.2083204545454546,3.2,0,0.5745628550472089,Battle-Los-Angeles,0.3351495467783617,1
0.02253032928942808,0.015597920277296359,2.3223570190641247,0.7608318890814558,0.7420142117237378,0.6966993067590987,1.0,0,0.5946914359564967,War-Horse,0.1724132614177274,1
0.045161290322580636,0.03133640552995392,2.091244239631336,0.5336405529953917,0.0018336848147923106,0.9981680184331798,2.0,1,0.0017971087891388265,Big-Fish,0.31374308272079793,1
0.02947368421052632,0.07789473684210528,2.1042105263157893,0.5263157894736842,0.7141623809750832,0.04892442105263155,2.0,0,0.7482317539372411,"Abyss,-The",0.25974401438705724,0
0.03315343099460293,0.06399383191981496,2.1835003855050115,0.4911333847340015,0.9369964127999636,-0.2307827293754819,2.8,0,0.8880236010377202,"Siege,-The",0.3006707634569032,1
0.028605482717520857,0.07151370679380215,2.380214541120381,0.6471990464839095,0.6265180840167345,-0.7419774731823601,1.8,0,0.6787861124094984,Hard-Rain,0.2910252977301138,0
0.04381049414161997,0.020376974019358125,1.5705552725420275,0.3622007131940907,0.0029393876913398165,0.9961005603667856,1.4,1,0.00024494897427834516,Next,0.37599682815475677,1
0.023724792408066436,0.1465005931198102,2.174377224199288,0.4163701067615658,0.0017034083479894328,0.9995229537366548,2.4,1,0.0004621688003316471,Hall-Pass,0.36221065360439547,1
0.04819277108433735,0.02650602409638554,2.063453815261044,0.4650602409638554,0.7526543918692031,0.8779064257028113,3.6,0,0.75972890954603,"Insider,-The",0.18945983358669918,0
0.03700724054706357,0.029766693483507644,2.01206757843926,0.3829444891391794,0.6389193138417402,0.9449795655671762,2.8,0,0.7271366903134514,Entrapment,0.24308160889384978,1
0.08600583090379009,0.15160349854227406,2.830903790087464,0.7317784256559767,0.8295947796364198,-0.8467881924198251,4.8,0,0.8605699111635265,"X-Files-Fight-the-Future,-The",0.19975049190592797,1
0.03714565004887586,0.08797653958944282,2.419354838709677,0.5366568914956011,0.7711837213012215,-0.7440401759530791,2.8,0,0.7941307877169855,Saving-Private-Ryan,0.4576014803851012,1
0.0850253807106599,0.012690355329949237,3.449238578680203,0.699238578680203,0.755135023687817,-0.8355549492385786,5.0,0,0.7738137641577592,Lincoln,0.1681641824723248,1
0.04248704663212435,0.09637305699481866,1.9233160621761656,0.5647668393782384,0.8017096866073156,0.09154611398963733,1.6,0,0.8746436645857557,"Matrix,-The",0.2581133598997608,1
0.051347881899871634,0.1245186136071887,3.2028241335044934,0.7394094993581515,0.9523549392952187,-0.33509807445442885,3.2,0,0.97633751254369,Cliffhanger,0.26618715217272465,1
0.04372093023255814,0.1516279069767442,2.292093023255814,0.5209302325581395,0.11309965517188812,-0.9693857674418604,2.4,-1,0.04502721843507548,Broken-Arrow,0.256016239795926,1
0.06679389312977099,0.1068702290076336,3.683206106870229,0.9866412213740458,0.89883612388466,-0.3895582061068701,3.6,0,0.9553827157741552,Blade-Trinity,0.24868044020858396,1
0.034076827757125165,0.0687732342007435,1.7639405204460967,0.3172242874845105,0.7874809320866125,-0.0842021685254028,2.4,0,0.7896265968164953,Fight-Club,0.1646845107333873,1
0.04497354497354497,0.027336860670194002,2.4285714285714284,0.5105820105820106,0.009949552753767374,-0.9927689594356264,2.2,-1,0.009731885737101516,"Long-Kiss-Goodnight,-The",0.25100263397713307,0
0.0389937106918239,0.07169811320754718,3.279245283018868,0.6742138364779874,0.1905867046779497,0.9146567295597484,3.6,0,0.7468203494817209,Hudson-Hawk,0.2797019401411763,0
0.032569360675512665,0.07961399276236429,2.7515078407720144,0.6513872135102533,0.96841004744891,0.44574113389626063,3.2,0,0.9786855523609206,Jurassic-Park,0.2953631620704758,1
0.045847176079734216,0.0664451827242525,2.0265780730897007,0.3913621262458472,0.01953904808326137,0.996254485049834,3.8,1,0.0064927652044410285,"American-President,-The",0.33931545019479376,1
0.02496532593619972,0.14193250115580214,1.6176606564956082,0.30235783633841884,0.0025087048451342443,0.9976541840036984,1.4,1,0.00014142135623729392,Wild-Hogs,0.397249831665826,1
0.03209459459459458,0.07516891891891891,1.9239864864864864,0.4814189189189189,0.7891693947436127,-0.6499130912162162,1.4,0,0.7988503163922513,"Green-Mile,-The",0.26775051277448,1
0.026881720430107527,0.0846774193548387,2.5618279569892475,0.6706989247311828,0.9126888350363448,-0.18053884408602155,3.4,0,0.9501448508517004,"Truman-Show,-The",0.2591776749378535,1
0.03304597701149425,0.05603448275862069,2.800287356321839,0.7485632183908046,0.722036471654999,0.7833185344827587,2.2,0,0.7704093171814577,"Italian-Job,-The",0.2687717065936434,1
0.05476190476190476,0.03333333333333333,2.9476190476190482,1.0142857142857142,0.7582375337583862,-0.7153171428571429,2.4,0,0.7666304888275707,Antz,0.1965975735435132,1
0.01807802093244529,0.12940057088487156,2.450047573739296,0.50523311132255,0.04993361192623661,0.9929622264509992,2.8,1,0.05024370209289915,"Family-Man,-The",0.297255177805512,1
0.03573749187784275,0.06562703053931124,1.7647823261858349,0.4275503573749188,0.0009736529155710377,0.9993287849252762,2.0,1,0.0008471127433818897,"Horse-Whisperer,-The",0.3574765811383379,1
0.022865853658536585,0.05335365853658537,2.131097560975609,0.6067073170731707,0.7728362750285471,0.7665925304878048,1.8,0,0.7952433152186821,Coraline,0.19962361882230245,1
0.024079320113314446,0.04390934844192634,2.055240793201133,0.6288951841359773,0.7216959598057897,0.909196600566572,2.0,0,0.7236349206609641,"Boxtrolls,-The",0.1790449946004304,1
0.03810118675827608,0.0905683947532792,2.063710181136789,0.396002498438476,0.006533176868874749,0.9950991880074952,2.6,1,0.0008795453370918314,Year-One,0.29396435671693427,0
0.05465587044534413,0.05161943319838057,2.5364372469635628,0.569838056680162,0.08612387357753946,0.9775803643724696,4.6,1,0.08660610602030322,Star-Trek-Nemesis,0.23716960652481026,1
0.02619414483821264,0.01848998459167951,2.5315870570107863,0.7272727272727273,0.04530003973508194,0.9727278890600926,3.4,0,0.4848235654338596,Invictus,0.20786366065730355,1
0.03199343724364233,0.13535684987694832,1.882690730106645,0.4290401968826907,0.7814332508922307,0.917542493847416,2.8,0,0.7844802753415793,Intolerable-Cruelty,0.19453425944685654,1
0.05090595340811044,0.056945642795513375,2.146678170836928,0.5004314063848145,0.7688511569868384,-0.6354613459879206,2.8,0,0.7778365627816682,"Relic,-The",0.25869581792327745,0
0.028954802259887006,0.025423728813559324,1.6751412429378532,0.3820621468926554,0.7881236796341041,0.1938298022598869,1.6,0,0.7968631952851128,Analyze-That,0.24963900001037276,0
0.03791469194312797,0.13364928909952606,2.8578199052132702,0.5895734597156398,0.9638390334490506,-0.5826561137440759,3.2,0,0.9654396851176152,Priest,0.3405802000319117,1
0.048179871520342615,0.1252676659528908,2.146680942184154,0.525695931477516,0.9485510381629444,-0.4823486081370449,2.8,0,0.976273816918184,Event-Horizon,0.30370822353213545,0
0.033276450511945395,0.05887372013651877,2.7209897610921496,0.4991467576791809,0.9271433360597484,0.4913059726962457,3.2,0,0.9309110604133995,"Black-Dahlia,-The",0.20117374222670303,0
0.029255319148936167,0.023049645390070917,2.3297872340425534,0.4689716312056738,0.7851870666280742,0.6806886524822695,2.2,0,0.7902588021654678,Deadpool,0.17762837188969693,1
0.03493975903614458,0.024096385542168683,2.233734939759036,0.5903614457831325,0.03814060303665899,-0.9334460240963854,1.8,0,0.3704901045912023,American-Sniper,0.15047223372555676,1
0.03694102397926118,0.0609202851587816,1.808813998703824,0.40959170447180815,0.010364670761775307,0.9938812702527544,2.0,1,0.0008034923770640465,Sex-and-the-City,0.25095425762683043,1
